estado,anio,mes_num,surtidas,total
COAHUILA,2019,7,78675.0,80675
COAHUILA,2019,8,74277.0,76031
COAHUILA,2019,9,76188.0,78029
COAHUILA,2019,10,83596.0,85793
COAHUILA,2019,11,73903.0,76104
COAHUILA,2019,12,82758.0,84359
COAHUILA,2020,1,83972.0,88013
COAHUILA,2020,2,80998.0,85235
COAHUILA,2020,3,73465.0,77852
COAHUILA,2020,4,41370.0,44224
COAHUILA,2020,5,40443.0,43494
COAHUILA,2020,6,47429.0,51151
COAHUILA,2020,7,48922.0,51697
COAHUILA,2020,8,51341.0,53167
COAHUILA,2020,9,58832.0,60440
COAHUILA,2020,10,64601.0,66550
COAHUILA,2020,11,47888.0,49236
COAHUILA,2020,12,52701.0,53523
COAHUILA,2021,1,53112.0,54123
COAHUILA,2021,2,50579.0,51768
COAHUILA,2021,3,59211.0,60481
COAHUILA,2021,4,15083.0,15913
COAHUILA,2021,5,63509.0,65691
COAHUILA,2021,6,68665.0,71078
COAHUILA,2021,7,69483.0,71561
COAHUILA,2021,8,68246.0,70078
COAHUILA,2021,9,70955.0,73210
COAHUILA,2021,10,71736.0,73804
COAHUILA,2021,11,39260.0,40824
COAHUILA,2021,12,71499.0,73408
COAHUILA,2022,1,73846.0,75233
COAHUILA,2022,2,66302.0,67862
COAHUILA,2022,3,79147.0,81645
COAHUILA,2022,4,70132.0,72481
COAHUILA,2022,5,75038.0,76806
COAHUILA,2022,6,47768.0,48978
COAHUILA,2022,7,74444.0,75955
COAHUILA,2022,8,79479.0,80699
COAHUILA,2022,9,74878.0,76373
COAHUILA,2022,10,79380.0,81440
COAHUILA,2022,11,83257.0,85100
COAHUILA,2022,12,75037.0,76658
COAHUILA,2023,1,89604.0,90717
COAHUILA,2023,2,78778.0,79831
COAHUILA,2023,3,88224.0,92186
COAHUILA,2023,4,73414.0,76385
COAHUILA,2023,5,85989.0,88170
COAHUILA,2023,6,62721.0,63838
COAHUILA,2023,7,78324.0,79423
COAHUILA,2023,8,91656.0,92897
COAHUILA,2023,9,85325.0,86722
COAHUILA,2023,10,89285.0,90650
COAHUILA,2023,11,90104.0,91241
COAHUILA,2023,12,78104.0,79350
COAHUILA,2024,1,96671.0,97691
COAHUILA,2024,2,90155.0,91830
COAHUILA,2024,3,85962.0,88254
COAHUILA,2024,4,102132.0,103364
COAHUILA,2024,5,100191.0,101312
COAHUILA,2024,6,87415.0,88371
COAHUILA,2024,7,100492.0,101535
COAHUILA,2024,8,97281.0,98405
COAHUILA,2024,9,96745.0,97941
COAHUILA,2024,10,106776.0,108672
COAHUILA,2024,11,97772.0,99417
COAHUILA,2024,12,89368.0,91298
COLIMA,2018,1,22507.0,22648
COLIMA,2018,2,19828.0,19953
COLIMA,2018,3,20206.0,20324
COLIMA,2018,4,20498.0,20695
COLIMA,2018,5,21032.0,21267
COLIMA,2018,6,18557.0,18941
COLIMA,2018,7,18783.0,19133
COLIMA,2018,8,20746.0,21082
COLIMA,2018,9,19606.0,19907
COLIMA,2018,10,21766.0,22075
COLIMA,2018,11,20000.0,20284
COLIMA,2018,12,17637.0,17964
COLIMA,2019,1,20692.0,21286
COLIMA,2019,2,18152.0,18785
COLIMA,2019,3,12373.0,12694
COLIMA,2019,4,18933.0,19524
COLIMA,2019,5,20793.0,21303
COLIMA,2019,6,19346.0,19744
COLIMA,2019,7,20936.0,21327
COLIMA,2019,8,11537.0,11769
COLIMA,2019,9,20767.0,21104
COLIMA,2019,10,23944.0,24272
COLIMA,2019,11,22512.0,22946
COLIMA,2019,12,21303.0,21601
COLIMA,2020,1,23686.0,24135
COLIMA,2020,2,22553.0,23120
COLIMA,2020,3,21756.0,22369
COLIMA,2020,4,14841.0,15453
COLIMA,2020,5,13041.0,13765
COLIMA,2020,6,15814.0,16489
COLIMA,2020,7,16219.0,16914
COLIMA,2020,8,14409.0,15061
COLIMA,2020,9,16069.0,16503
COLIMA,2020,10,17382.0,17666
COLIMA,2020,11,14345.0,14468
COLIMA,2020,12,17511.0,17614
COLIMA,2021,1,16315.0,16497
COLIMA,2021,2,14951.0,15288
COLIMA,2021,3,15860.0,16317
COLIMA,2021,4,4690.0,4898
COLIMA,2021,5,18792.0,19457
COLIMA,2021,6,18345.0,18683
COLIMA,2021,7,20394.0,20971
COLIMA,2021,8,19313.0,19954
COLIMA,2021,9,20697.0,21078
COLIMA,2021,10,20575.0,20864
COLIMA,2021,11,12183.0,12432
COLIMA,2021,12,19550.0,20027
COLIMA,2022,1,21135.0,21407
COLIMA,2022,2,18736.0,19224
COLIMA,2022,3,22696.0,23203
COLIMA,2022,4,20174.0,20592
COLIMA,2022,5,22820.0,23043
COLIMA,2022,6,13888.0,14123
COLIMA,2022,7,21078.0,21599
COLIMA,2022,8,24157.0,24482
COLIMA,2022,9,20956.0,21354
COLIMA,2022,10,22268.0,23039
COLIMA,2022,11,22907.0,23280
COLIMA,2022,12,22341.0,22673
COLIMA,2023,1,24216.0,24532
COLIMA,2023,2,22788.0,23564
COLIMA,2023,3,24117.0,25888
COLIMA,2023,4,21306.0,22638
COLIMA,2023,5,24969.0,26003
COLIMA,2023,6,17814.0,18749
COLIMA,2023,7,23687.0,24236
COLIMA,2023,8,26763.0,27352
COLIMA,2023,9,26147.0,26690
COLIMA,2023,10,27592.0,28591
COLIMA,2023,11,25649.0,26123
COLIMA,2023,12,22471.0,22835
COLIMA,2024,1,27832.0,28268
COLIMA,2024,2,27559.0,28028
COLIMA,2024,3,25277.0,26499
COLIMA,2024,4,29521.0,30247
COLIMA,2024,5,31304.0,31593
COLIMA,2024,6,27110.0,27362
COLIMA,2024,7,29522.0,29923
COLIMA,2024,8,27462.0,27821
COLIMA,2024,9,27614.0,27905
COLIMA,2024,10,29575.0,30073
COLIMA,2024,11,25207.0,25781
COLIMA,2024,12,22917.0,23663
DURANGO,2018,1,104030.0,105059
DURANGO,2018,2,91842.0,93167
DURANGO,2018,3,94921.0,95926
DURANGO,2018,4,96947.0,99028
DURANGO,2018,5,99838.0,102056
DURANGO,2018,6,81852.0,83278
DURANGO,2018,7,94471.0,95988
DURANGO,2018,8,100763.0,102368
DURANGO,2018,9,94002.0,95069
DURANGO,2018,10,105792.0,107137
DURANGO,2018,11,99507.0,100754
DURANGO,2018,12,84019.0,84896
DURANGO,2019,1,102942.0,104246
DURANGO,2019,2,88334.0,89776
DURANGO,2019,3,58157.0,59046
DURANGO,2019,4,90325.0,92051
DURANGO,2019,5,97575.0,98991
DURANGO,2019,6,87095.0,88017
DURANGO,2019,7,99517.0,100319
DURANGO,2019,8,90546.0,91178
DURANGO,2019,9,97856.0,98830
DURANGO,2019,10,107838.0,108867
DURANGO,2019,11,100505.0,101511
DURANGO,2019,12,91037.0,91782
DURANGO,2020,1,99293.0,100999
DURANGO,2020,2,95176.0,97214
DURANGO,2020,3,88638.0,90359
DURANGO,2020,4,60196.0,61365
DURANGO,2020,5,57971.0,59331
DURANGO,2020,6,57724.0,58848
DURANGO,2020,7,64414.0,65454
DURANGO,2020,8,70323.0,70940
DURANGO,2020,9,72363.0,72984
DURANGO,2020,10,80530.0,81220
DURANGO,2020,11,56750.0,57263
DURANGO,2020,12,64046.0,64642
DURANGO,2021,1,71520.0,72214
DURANGO,2021,2,70022.0,70636
DURANGO,2021,3,71602.0,72163
DURANGO,2021,4,17738.0,18247
DURANGO,2021,5,71846.0,72505
DURANGO,2021,6,79551.0,80232
DURANGO,2021,7,82829.0,83540
DURANGO,2021,8,83204.0,83926
DURANGO,2021,9,86085.0,86803
DURANGO,2021,10,85895.0,86771
DURANGO,2021,11,51796.0,52261
DURANGO,2021,12,80907.0,81587
DURANGO,2022,1,89478.0,90067
DURANGO,2022,2,82954.0,83418
DURANGO,2022,3,98882.0,99652
DURANGO,2022,4,83342.0,84034
DURANGO,2022,5,91282.0,92248
DURANGO,2022,6,57877.0,58408
DURANGO,2022,7,90822.0,91601
